longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Final_Prediction
-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,NEAR BAY,528723.6
-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,INLAND,48345.766
-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,INLAND,109910.13
-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,<1H OCEAN,189477.17
-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,<1H OCEAN,155489.47
-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,<1H OCEAN,179983.03
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,NEAR OCEAN,318396.22
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,NEAR OCEAN,249683.72
-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,NEAR BAY,244896.61
-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,NEAR BAY,363040.3
-118.24,33.93,37.0,1027.0,258.0,824.0,248.0,1.5132,<1H OCEAN,104898.97
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,<1H OCEAN,142292.88
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,INLAND,109925.79
-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,INLAND,135319.4
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,NEAR BAY,128428.016
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND,177313.83
-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,NEAR BAY,444412.16
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,NEAR BAY,181164.5
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,NEAR OCEAN,413829.1
-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,<1H OCEAN,233807.9
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,<1H OCEAN,228552.42
-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125,<1H OCEAN,196891.47
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,INLAND,91887.1
-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,<1H OCEAN,238030.02
-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,INLAND,146302.84
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,NEAR BAY,333416.56
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,NEAR BAY,185627.14
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN,208250.03
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,<1H OCEAN,225966.3
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,<1H OCEAN,314518.4
-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,INLAND,99584.43
-117.94,33.81,25.0,1731.0,482.0,1127.0,455.0,3.256,<1H OCEAN,199310.4
-118.18,33.92,32.0,2035.0,519.0,2282.0,480.0,3.2734,<1H OCEAN,141851.14
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,INLAND,117959.336
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,INLAND,76307.43
-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,NEAR OCEAN,268052.22
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,<1H OCEAN,222024.16
-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,<1H OCEAN,128793.67
-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094,<1H OCEAN,229838.7
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,<1H OCEAN,236017.75
-122.28,37.81,17.0,1237.0,462.0,762.0,439.0,0.9241,NEAR BAY,181168.77
-118.76,34.26,26.0,1750.0,284.0,962.0,278.0,4.5673,<1H OCEAN,206755.62
-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,<1H OCEAN,364347.84
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,INLAND,127120.766
-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,2.1602,INLAND,59893.16
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,NEAR OCEAN,157808.58
-118.17,34.05,45.0,733.0,178.0,715.0,165.0,2.5962,<1H OCEAN,141485.02
-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,INLAND,54287.02
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,INLAND,277102.22
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,<1H OCEAN,194051.45
-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,179583.83
-120.19,36.61,29.0,1479.0,338.0,1408.0,322.0,2.293,INLAND,56221.008
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,NEAR BAY,334802.88
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,<1H OCEAN,510481.3
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,NEAR BAY,365857.97
-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,<1H OCEAN,245901.94
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,NEAR BAY,266665.62
-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,INLAND,279174.97
-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,NEAR OCEAN,242928.25
-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,<1H OCEAN,286963.1
-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,INLAND,134230.11
-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333,INLAND,132361.23
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,<1H OCEAN,292984.0
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,<1H OCEAN,246817.06
-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,INLAND,78929.766
-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,<1H OCEAN,257280.34
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,INLAND,142429.75
-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,INLAND,95131.17
-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,<1H OCEAN,325668.34
-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,<1H OCEAN,213235.95
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,INLAND,110043.65
-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,NEAR BAY,199013.6
-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,<1H OCEAN,254362.61
-118.34,34.16,44.0,1717.0,391.0,848.0,353.0,3.6111,<1H OCEAN,278164.22
-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,INLAND,150897.31
-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,<1H OCEAN,298639.2
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,<1H OCEAN,212813.08
-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN,291515.97
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,<1H OCEAN,428870.78
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,NEAR BAY,303638.53
-122.3,37.97,34.0,2854.0,528.0,1211.0,452.0,3.5353,NEAR BAY,154172.22
-121.81,39.71,18.0,1222.0,250.0,708.0,281.0,2.0288,INLAND,80250.05
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,<1H OCEAN,307685.78
-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,INLAND,158996.31
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,<1H OCEAN,261933.62
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,<1H OCEAN,200911.64
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,INLAND,60481.527
-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,<1H OCEAN,173568.34
-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,<1H OCEAN,114459.07
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,NEAR BAY,457354.0
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,INLAND,113557.6
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,195914.17
-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,<1H OCEAN,155046.55
-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,<1H OCEAN,196487.42
-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,INLAND,88959.68
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,INLAND,73474.15
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,INLAND,171534.36
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,INLAND,129056.52
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,NEAR OCEAN,336101.88
-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,<1H OCEAN,115089.85
-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,INLAND,114342.516
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,INLAND,76523.7
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,INLAND,123013.64
-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,INLAND,235527.34
-118.98,35.39,29.0,607.0,177.0,476.0,143.0,1.1875,INLAND,66643.55
-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,NEAR OCEAN,108402.37
-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,<1H OCEAN,99429.445
-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,INLAND,151576.53
-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,INLAND,80020.445
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,INLAND,108357.39
-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,INLAND,76595.43
-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,<1H OCEAN,331848.1
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,<1H OCEAN,211363.27
-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052,NEAR OCEAN,334154.72
-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,<1H OCEAN,172148.6
-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,<1H OCEAN,236665.34
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,<1H OCEAN,462278.25
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,INLAND,121282.27
-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,INLAND,143286.34
-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,<1H OCEAN,272684.5
-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,<1H OCEAN,268732.03
-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,NEAR OCEAN,89766.15
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,<1H OCEAN,172138.81
-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,<1H OCEAN,282675.44
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,<1H OCEAN,241584.53
-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,<1H OCEAN,163248.5
-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,<1H OCEAN,219391.3
-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,INLAND,219641.88
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,INLAND,179789.92
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,<1H OCEAN,83525.83
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,<1H OCEAN,170496.8
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,INLAND,78850.086
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,INLAND,106192.71
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,<1H OCEAN,317703.25
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,INLAND,197268.94
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,NEAR BAY,343088.56
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,<1H OCEAN,263864.34
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,INLAND,106346.06
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,INLAND,205458.94
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,<1H OCEAN,168031.42
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,<1H OCEAN,374199.03
-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,<1H OCEAN,243798.83
-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,NEAR BAY,387691.75
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,INLAND,160554.23
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,NEAR OCEAN,367600.28
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,<1H OCEAN,319690.53
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,INLAND,192211.6
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,NEAR OCEAN,483772.62
-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,INLAND,139828.0
-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,<1H OCEAN,106984.83
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,NEAR OCEAN,201671.42
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,NEAR BAY,336977.78
-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,INLAND,75601.53
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,NEAR OCEAN,172900.31
-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,INLAND,179733.95
-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,INLAND,161459.16
-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,<1H OCEAN,217724.17
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,<1H OCEAN,219184.95
-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,NEAR OCEAN,301903.94
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,<1H OCEAN,128242.31
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,<1H OCEAN,284935.84
-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,<1H OCEAN,212337.17
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,<1H OCEAN,242375.23
-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,NEAR BAY,184262.86
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,NEAR BAY,287319.25
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,INLAND,117016.625
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,INLAND,115501.57
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,<1H OCEAN,185780.61
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,171908.84
-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,<1H OCEAN,202203.81
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,NEAR BAY,301294.06
-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,NEAR OCEAN,241899.61
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,<1H OCEAN,154602.62
-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,<1H OCEAN,241652.66
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,NEAR OCEAN,132477.86
-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,<1H OCEAN,224463.73
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,INLAND,108835.914
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,INLAND,106162.3
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,NEAR OCEAN,229958.56
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,NEAR OCEAN,178805.97
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,NEAR BAY,248353.89
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,NEAR OCEAN,499075.2
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,NEAR OCEAN,388020.9
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,INLAND,71322.16
-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,NEAR OCEAN,377243.1
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,NEAR BAY,134712.39
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,INLAND,147840.69
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,INLAND,151855.12
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,NEAR BAY,377931.88
-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,<1H OCEAN,108036.25
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,<1H OCEAN,238788.3
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,<1H OCEAN,189403.6
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,<1H OCEAN,336612.12
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,<1H OCEAN,281119.5
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,INLAND,330945.8
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,INLAND,128931.89
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,<1H OCEAN,307233.9
-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,<1H OCEAN,314725.4
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND,174377.44
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,<1H OCEAN,154501.42
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,INLAND,72427.03
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,INLAND,174711.3
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,<1H OCEAN,396870.62
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,NEAR OCEAN,183140.77
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,INLAND,156743.03
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,<1H OCEAN,247077.12
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,<1H OCEAN,130069.586
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,NEAR BAY,161473.4
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,NEAR OCEAN,240910.84
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,<1H OCEAN,255536.72
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,INLAND,208607.06
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,INLAND,96171.91
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,INLAND,157620.78
-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,<1H OCEAN,180648.28
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,<1H OCEAN,261170.11
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY,246839.92
-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,<1H OCEAN,225924.81
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,INLAND,106720.72
-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,NEAR OCEAN,188516.03
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,INLAND,94080.51
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN,218636.34
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN,354189.8
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,<1H OCEAN,409738.78
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,<1H OCEAN,144854.5
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,<1H OCEAN,127658.43
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,INLAND,42993.375
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY,118571.41
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND,93927.1
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,INLAND,91553.18
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,<1H OCEAN,220114.75
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,NEAR OCEAN,129759.72
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,INLAND,100821.27
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,<1H OCEAN,196537.58
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,<1H OCEAN,183235.6
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,INLAND,86836.086
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,<1H OCEAN,161638.67
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,NEAR OCEAN,155747.86
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,NEAR OCEAN,178285.58
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,INLAND,271041.4
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,<1H OCEAN,328002.16
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,71996.01
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,<1H OCEAN,172253.53
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN,340038.12
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,INLAND,139307.14
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND,62017.047
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,NEAR OCEAN,272173.8
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,NEAR OCEAN,195661.02
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,INLAND,155163.27
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,<1H OCEAN,200096.11
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,INLAND,48230.56
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,INLAND,99536.94
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,INLAND,134645.56
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,NEAR BAY,382236.56
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,<1H OCEAN,125009.27
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,INLAND,138398.31
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,NEAR BAY,153430.83
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,<1H OCEAN,177866.75
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY,154227.66
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN,226419.97
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN,107863.79
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,INLAND,95941.766
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,299422.0
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,<1H OCEAN,196042.06
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,<1H OCEAN,445017.28
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN,268903.5
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,NEAR BAY,278457.62
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,INLAND,122290.266
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,<1H OCEAN,210049.39
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,NEAR BAY,215295.81
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,54388.746
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,<1H OCEAN,221637.2
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,NEAR OCEAN,286533.12
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,NEAR OCEAN,474426.5
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,177777.84
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY,271567.34
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,<1H OCEAN,251137.05
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,<1H OCEAN,248286.05
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,INLAND,65286.367
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,INLAND,81793.53
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,INLAND,215741.66
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND,111747.055
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,INLAND,138862.83
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,NEAR OCEAN,153344.02
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,NEAR OCEAN,109132.03
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,ISLAND,312482.53
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,<1H OCEAN,244241.36
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,NEAR BAY,205720.1
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,INLAND,169182.42
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,<1H OCEAN,222489.45
